,Lon,lon_minus_90,lat_minus_90,lon_minus_85,lat_minus_85,lon_minus_80,lat_minus_80,lon_minus_75,lat_minus_75,lon_minus_70,lat_minus_70,lon_minus_65,lat_minus_65,lon_minus_60,lat_minus_60,lon_minus_55,lat_minus_55,lon_minus_50,lat_minus_50,lon_minus_45,lat_minus_45,lon_minus_40,lat_minus_40,lon_minus_35,lat_minus_35,lon_minus_30,lat_minus_30,lon_minus_25,lat_minus_25,lon_minus_20,lat_minus_20,lon_minus_15,lat_minus_15,lon_minus_10,lat_minus_10,lon_minus_5,lat_minus_5,lon__0,lat__0,lon__5,lat__5,lon__10,lat__10,lon__15,lat__15,lon__20,lat__20,lon__25,lat__25,lon__30,lat__30,lon__35,lat__35,lon__40,lat__40,lon__45,lat__45,lon__50,lat__50,lon__55,lat__55,lon__60,lat__60,lon__65,lat__65,lon__70,lat__70,lon__75,lat__75,lon__80,lat__80,lon__85,lat__85,lon__90,lat__90
314,314,125.73628997802734,-74.38825225830078,144.4649200439453,-75.93519592285156,164.87039184570312,-75.78624725341797,-177.33790588378906,-74.02554321289062,-163.98995971679688,-71.114013671875,-154.407470703125,-67.49260711669922,-147.3946075439453,-63.4371452331543,-142.0430145263672,-59.09815216064453,-137.77748107910156,-54.55665969848633,-134.25413513183594,-49.8586540222168,-131.2735595703125,-45.03394317626953,-128.72259521484375,-40.10697555541992,-126.53611755371094,-35.10315704345703,-124.67147827148438,-30.051477432250977,-123.09172821044922,-24.98329734802246,-121.75691223144531,-19.928329467773438,-120.62203979492188,-14.909958839416504,-119.63957977294922,-9.942312240600586,-118.76387786865234,-5.029994964599609,-117.95536804199219,-0.16989000141620636,-117.18356323242188,4.6461968421936035,-116.42827606201172,9.429024696350098,-115.67925262451172,14.190021514892578,-114.93403625488281,18.9400691986084,-114.19481658935547,23.688854217529297,-113.46444702148438,28.444711685180664,-112.74281311035156,33.21488952636719,-112.02338409423828,38.00623321533203,-111.29032135009766,42.826087951660156,-110.51526641845703,47.683101654052734,-109.65232849121094,52.587615966796875,-108.62802124023438,57.55107498168945,-107.31867980957031,62.58408737182617,-105.49404907226562,67.69225311279297,-102.6540756225586,72.86756896972656,-97.4371566772461,78.06591796875,-84.52667999267578,83.10382843017578
315,315,125.73628997802734,-74.38825225830078,144.42137145996094,-76.01588439941406,165.0188446044922,-75.94414520263672,-176.8887939453125,-74.2331771850586,-163.30674743652344,-71.3443374633789,-153.585693359375,-67.73016357421875,-146.498291015625,-63.67453384399414,-141.10792541503906,-59.3316764831543,-136.8225555419922,-54.78398132324219,-133.28890991210938,-50.07786178588867,-130.30238342285156,-45.24330520629883,-127.74683380126953,-40.305057525634766,-125.55574035644531,-35.289085388183594,-123.68578338623047,-30.225204467773438,-122.10003662109375,-25.145740509033203,-120.759033203125,-20.081274032592773,-119.61854553222656,-15.055795669555664,-118.63203430175781,-10.08373737335205,-117.75492858886719,-5.169689655303955,-116.9487533569336,-0.3102460503578186,-116.183837890625,4.503313064575195,-115.4404525756836,9.282464027404785,-114.708251953125,14.03946304321289,-113.98426055908203,18.786022186279297,-113.26972198486328,23.53255844116211,-112.56646728515625,28.287960052490234,-111.87336730957031,33.05980682373047,-111.18316650390625,37.8551025390625,-110.47977447509766,42.68115997314453,-109.73509216308594,47.54656982421875,-108.90420532226562,52.4615478515625,-107.9156265258789,57.43748092651367,-106.6494140625,62.48499298095703,-104.88265228271484,67.60990142822266,-102.13126373291016,72.80484008789062,-97.07524871826172,78.02776336669922,-84.52667999267578,83.10382843017578
316,316,125.73628997802734,-74.38825225830078,144.37112426757812,-76.09634399414062,165.15859985351562,-76.1026611328125,-176.44163513183594,-74.44220733642578,-162.6193084716797,-71.57621765136719,-152.7571563720703,-67.9690933227539,-145.59494018554688,-63.913150787353516,-140.16651916503906,-59.56633758544922,-135.8622589111328,-55.01245880126953,-132.31942749023438,-50.29833221435547,-129.32791137695312,-45.4541130065918,-126.76873016357422,-40.50485610961914,-124.5737533569336,-35.47708511352539,-122.6990966796875,-30.40144920349121,-121.10782623291016,-25.31119728088379,-119.76097869873047,-20.23772430419922,-118.61514282226562,-15.205581665039062,-117.62482452392578,-10.22942066192627,-116.74665069580078,-5.31374979019165,-115.94318389892578,-0.4548287093639374,-115.18559265136719,4.356606483459473,-114.45455169677734,9.132730484008789,-113.7396469116211,13.886571884155273,-113.03730773925781,18.630598068237305,-112.34784698486328,23.375869750976562,-111.6719970703125,28.13173484802246,-111.00763702392578,32.90605926513672,-110.34683990478516,37.7059326171875,-109.67317962646484,42.53866958618164,-108.9588623046875,47.412757873535156,-108.15990447998047,52.338314056396484,-107.206787109375,57.32667922973633,-105.98330688476562,62.388511657714844,-104.27379608154297,67.52984619140625,-101.61004638671875,72.74393463134766,-96.71338653564453,77.99073028564453,-84.52667999267578,83.10382843017578
317,317,125.73628997802734,-74.38825225830078,144.3140411376953,-76.17655181884766,165.2893524169922,-76.2617416381836,-175.99649047851562,-74.65261840820312,-161.92735290527344,-71.80961608886719,-151.92149353027344,-68.20941162109375,-144.68421936035156,-64.15296936035156,-139.21836853027344,-59.802127838134766,-134.89633178710938,-55.24208068847656,-131.34532165527344,-50.52006149291992,-128.3499298095703,-45.666404724121094,-125.78804779052734,-40.706443786621094,-123.59000396728516,-35.667274475097656,-121.71129608154297,-30.580358505249023,-120.11502838134766,-25.479843139648438,-118.76274108886719,-20.397897720336914,-117.61190795898438,-15.359546661376953,-116.61815643310547,-10.379589080810547,-115.7392578125,-5.4623894691467285,-114.93890380859375,-0.603822648525238,-114.18907928466797,4.205934047698975,-113.47087097167969,8.97972583770752,-112.7737045288086,13.731298446655273,-112.0934066772461,18.473787307739258,-111.4293212890625,23.218809127807617,-110.78114318847656,27.97608757019043,-110.14572143554688,32.753700256347656,-109.51441955566406,37.55881118774414,-108.87053680419922,42.398681640625,-108.18650817871094,47.2817268371582,-107.41931915283203,52.21798324584961,-106.50141143798828,57.218719482421875,-105.32025909423828,62.294673919677734,-103.66741180419922,67.45209503173828,-101.09036254882812,72.68485260009766,-96.35157012939453,77.954833984375,-84.52667999267578,83.10382843017578
318,318,125.73628997802734,-74.38825225830078,144.25,-76.2564697265625,165.4107208251953,-76.42135620117188,-175.55343627929688,-74.86439514160156,-161.23062133789062,-72.0445327758789,-151.07835388183594,-68.4510726928711,-143.76568603515625,-64.39395904541016,-138.26318359375,-60.039005279541016,-133.9243621826172,-55.47283172607422,-130.3663787841797,-50.74306869506836,-127.3681411743164,-45.88021469116211,-124.80455017089844,-40.909889221191406,-122.60428619384766,-35.8597526550293,-120.72223663330078,-30.762069702148438,-119.12156677246094,-25.65185546875,-117.76433563232422,-20.56198501586914,-116.60893249511719,-15.51789379119873,-115.61214447021484,-10.534446716308594,-114.73294830322266,-5.615790367126465,-113.93618774414062,-0.7573754787445068,-113.19461822509766,4.051187038421631,-112.48967742919922,8.823389053344727,-111.81067657470703,13.573622703552246,-111.15276336669922,18.315610885620117,-110.51436614990234,23.061418533325195,-109.89403533935547,27.82107925415039,-109.28768157958984,32.60281753540039,-108.6859359741211,37.41381072998047,-108.07181549072266,42.261287689208984,-107.41800689697266,47.153564453125,-106.6823959350586,52.10060501098633,-105.7994155883789,57.11366271972656,-104.6601791381836,62.203529357910156,-103.06338500976562,67.37667083740234,-100.57213592529297,72.62760925292969,-95.98979949951172,77.9200668334961,-84.52667999267578,83.10382843017578
319,319,125.73628997802734,-74.38825225830078,144.178955078125,-76.33609771728516,165.5223846435547,-76.58149719238281,-175.1124725341797,-75.0775375366211,-160.52879333496094,-72.28095245361328,-150.2272491455078,-68.69406127929688,-142.8389892578125,-64.6360855102539,-137.30056762695312,-60.276954650878906,-132.94607543945312,-55.70469284057617,-129.38223266601562,-50.967350006103516,-126.38226318359375,-46.09556198120117,-123.81796264648438,-41.11524200439453,-121.61638641357422,-36.05461502075195,-119.73176574707031,-30.94670867919922,-118.12733459472656,-25.827383041381836,-116.76573944091797,-20.730159759521484,-115.60628509521484,-15.680800437927246,-114.60694122314453,-10.694157600402832,-113.72796630859375,-5.774094104766846,-112.93526458740234,-0.9155945777893066,-112.20245361328125,3.8923020362854004,-111.5112533569336,8.663694381713867,-110.8508071899414,13.413558006286621,-110.21560668945312,18.15610694885254,-109.60311889648438,22.903770446777344,-109.01080322265625,27.666797637939453,-108.43360137939453,32.453495025634766,-107.86143493652344,37.271026611328125,-107.27702331542969,42.12656021118164,-106.65328216552734,47.02833938598633,-105.94905853271484,51.98625946044922,-105.1006851196289,57.01156234741211,-104.00296020507812,62.1151123046875,-102.46163940429688,67.30362701416016,-100.05530548095703,72.57221221923828,-95.62804412841797,77.88644409179688,-84.52667999267578,83.10382843017578
320,320,125.73628997802734,-74.38825225830078,144.10076904296875,-76.41536712646484,165.6239471435547,-76.74211120605469,-174.67373657226562,-75.29204559326172,-159.8215789794922,-72.51888275146484,-149.36781311035156,-68.93834686279297,-141.90367126464844,-64.87931060791016,-136.33010864257812,-60.51593017578125,-131.96104431152344,-55.93764114379883,-128.3925018310547,-51.19289016723633,-125.3919677734375,-46.31247329711914,-122.8280029296875,-41.32255554199219,-120.62605285644531,-36.251930236816406,-118.73970031738281,-31.134387969970703,-117.13223266601562,-26.006563186645508,-115.76690673828125,-20.902568817138672,-114.60399627685547,-15.848413467407227,-113.60267639160156,-10.85885238647461,-112.72447204589844,-5.937401294708252,-111.93641662597656,-1.0785419940948486,-111.21285247802734,3.7292561531066895,-110.53587341308594,8.50066089630127,-109.89434814453125,13.251154899597168,-109.28215789794922,17.99535369873047,-108.69575500488281,22.745956420898438,-108.13157653808594,27.513336181640625,-107.58355712890625,32.30582809448242,-107.04093170166016,37.13055419921875,-106.48612976074219,41.99460220336914,-105.89230346679688,46.90613555908203,-105.21923828125,51.875003814697266,-104.4051513671875,56.9124641418457,-103.34850311279297,62.02947235107422,-101.86206817626953,67.23297882080078,-99.5398178100586,72.51870727539062,-95.2663345336914,77.85396575927734,-84.52667999267578,83.10382843017578
321,321,125.73628997802734,-74.38825225830078,144.01536560058594,-76.49427032470703,165.7150421142578,-76.9031753540039,-174.2372589111328,-75.5079116821289,-159.10865783691406,-72.75830841064453,-148.49957275390625,-69.18389129638672,-140.95925903320312,-65.12361907958984,-135.3513946533203,-60.75589370727539,-130.96890258789062,-56.17164611816406,-127.39688873291016,-51.419681549072266,-124.39691925048828,-46.530941009521484,-121.83436584472656,-41.53186798095703,-119.6330337524414,-36.4517707824707,-117.74581909179688,-31.3251953125,-116.13612365722656,-26.18950653076172,-114.76779174804688,-21.079330444335938,-113.60210418701172,-16.02083969116211,-112.59945678710938,-11.028615951538086,-111.72267150878906,-6.105764865875244,-110.9398422241211,-1.246232032775879,-110.22608184814453,3.562075138092041,-109.56375885009766,8.33434772491455,-108.94152069091797,13.086502075195312,-108.35258483886719,17.833459854125977,-107.79243469238281,22.588088989257812,-107.25645446777344,27.360815048217773,-106.73762512207031,32.15993881225586,-106.22447204589844,36.99250030517578,-105.69913482666016,41.865501403808594,-105.13502502441406,46.78702926635742,-104.49283599853516,51.766910552978516,-103.71272277832031,56.816429138183594,-102.69670104980469,61.94663619995117,-101.26460266113281,67.16475677490234,-99.02559661865234,72.46707916259766,-94.90462493896484,77.8226547241211,-84.52667999267578,83.10382843017578
322,322,125.73628997802734,-74.38825225830078,143.92262268066406,-76.57276916503906,165.7952117919922,-77.0646743774414,-173.8031463623047,-75.7251205444336,-158.38961791992188,-72.99920654296875,-147.6219940185547,-69.43067932128906,-140.0053253173828,-65.36892700195312,-134.3639678955078,-60.99679946899414,-129.96925354003906,-56.40665817260742,-126.39494323730469,-51.64769744873047,-123.39674377441406,-46.7509765625,-120.83672332763672,-41.74319839477539,-118.63702392578125,-36.65419387817383,-116.74991607666016,-31.519207000732422,-115.13884735107422,-26.376298904418945,-113.768310546875,-21.260528564453125,-112.60062408447266,-16.198150634765625,-111.5973892211914,-11.203492164611816,-110.72270965576172,-6.279188632965088,-109.94575500488281,-1.4186283349990845,-109.24238586425781,3.3908329010009766,-108.59518432617188,8.164859771728516,-107.99256896972656,12.919724464416504,-107.42710876464844,17.67055892944336,-106.893310546875,22.430309295654297,-106.38555908203125,27.209373474121094,-105.89584350585938,32.015953063964844,-105.41204833984375,36.85698318481445,-104.916015625,41.73936080932617,-104.38139343261719,46.67111587524414,-103.76979064941406,51.662052154541016,-103.02328491210938,56.72350311279297,-102.0474624633789,61.86665344238281,-100.66912078857422,67.09898376464844,-98.51258850097656,72.41735076904297,-94.54293060302734,77.79248809814453,-84.52667999267578,83.10382843017578
323,323,125.73628997802734,-74.38825225830078,143.8224639892578,-76.65084838867188,165.86402893066406,-77.22655487060547,-173.37149047851562,-75.94368743896484,-157.66407775878906,-73.24156188964844,-146.73463439941406,-69.67867279052734,-139.04132080078125,-65.61521911621094,-133.36740112304688,-61.238590240478516,-128.96160888671875,-56.64263916015625,-125.38629913330078,-51.87689971923828,-122.39105987548828,-46.97255325317383,-119.83472442626953,-41.956546783447266,-117.63773345947266,-36.859214782714844,-115.75171661376953,-31.71647071838379,-114.1402359008789,-26.56699562072754,-112.76838684082031,-21.44621467590332,-111.59952545166016,-16.380374908447266,-110.59654235839844,-11.383472442626953,-109.7247314453125,-6.457625389099121,-108.95435333251953,-1.5956422090530396,-108.2619400024414,3.2156543731689453,-107.63032531738281,7.9923505783081055,-107.04767608642578,12.750988960266113,-106.5058822631836,17.506824493408203,-105.99853515625,22.272785186767578,-105.51895904541016,27.059165954589844,-105.05828857421875,31.87401580810547,-104.60369110107422,36.724124908447266,-104.13675689697266,41.61628341674805,-103.63135528564453,46.5584716796875,-103.05004119873047,51.56049346923828,-102.33675384521484,56.63374710083008,-101.40069580078125,61.78955841064453,-100.0755615234375,67.03567504882812,-98.00071716308594,72.36953735351562,-94.18122863769531,77.76350402832031,-84.52667999267578,83.10382843017578
324,324,125.73628997802734,-74.38825225830078,143.7147979736328,-76.72845458984375,165.9210662841797,-77.38877868652344,-172.9423370361328,-76.16358184814453,-156.9316864013672,-73.4853744506836,-145.83689880371094,-69.92781829833984,-138.0667724609375,-65.86241912841797,-132.36117553710938,-61.481204986572266,-127.94554901123047,-56.87952423095703,-124.37047576904297,-52.10725021362305,-121.37944030761719,-47.195655822753906,-118.82797241210938,-42.17192459106445,-116.63480377197266,-37.06686019897461,-114.75094604492188,-31.917015075683594,-113.14005279541016,-26.761629104614258,-111.76786804199219,-21.636402130126953,-110.59879302978516,-16.56749153137207,-109.5969467163086,-11.568501472473145,-108.72883605957031,-6.640974044799805,-107.96578216552734,-1.7771310806274414,-107.28495025634766,3.036714792251587,-106.6694107055664,7.817012786865234,-106.10704040527344,12.580500602722168,-105.58907318115234,17.342456817626953,-105.10820770263672,22.115711212158203,-104.65677642822266,26.910367965698242,-104.22500610351562,31.73427963256836,-103.79940032958984,36.594058990478516,-103.361328125,41.49638748168945,-102.8848648071289,46.44919204711914,-102.3334732055664,51.46230697631836,-101.65304565429688,56.547203063964844,-100.75629425048828,61.71538543701172,-99.48381042480469,66.974853515625,-97.48992919921875,72.32366943359375,-93.81951141357422,77.73570251464844,-84.52667999267578,83.10382843017578
325,325,125.73628997802734,-74.38825225830078,143.5995330810547,-76.80555725097656,165.96583557128906,-77.55130767822266,-172.5158233642578,-76.38479614257812,-156.19192504882812,-73.7306137084961,-144.92820739746094,-70.17807006835938,-137.08108520507812,-66.11046600341797,-131.34478759765625,-61.72457504272461,-126.92059326171875,-57.11724853515625,-123.3470458984375,-52.33867645263672,-120.36146545410156,-47.42022705078125,-117.81604766845703,-42.389286041259766,-115.62787628173828,-37.27711868286133,-113.7472915649414,-32.1208381652832,-112.1380615234375,-26.960186004638672,-110.76660919189453,-21.831058502197266,-109.59833526611328,-16.759441375732422,-108.59860229492188,-11.758468627929688,-107.735107421875,-6.829079627990723,-106.98015594482422,-1.9628980159759521,-106.31158447265625,2.854240894317627,-105.71257019042969,7.639091968536377,-105.17078399658203,12.408503532409668,-104.67681121826172,17.177696228027344,-104.22245025634766,21.959299087524414,-103.79908752441406,26.76317024230957,-103.39603424072266,31.59691047668457,-102.99920654296875,36.4669303894043,-102.58969116210938,41.37977981567383,-102.141845703125,46.3433723449707,-101.62003326416016,51.3675651550293,-100.97206115722656,56.46393966674805,-100.1141586303711,61.644168853759766,-98.89378356933594,66.91656494140625,-96.98016357421875,72.27972412109375,-93.4577865600586,77.70906066894531,-84.52667999267578,83.10382843017578
